#"BArt";"dGz100";"Alter";"N";"Hm";"Ho";"G";"Dg";"Form";"VDerb";"VDerbAus";"lGzDerb";"VVorNutz";"GWLDerb";"dGzDerb";"Bemerkungen"
9;7.00;70.00;306.00;25.00;25.90;24.00;31.60;47.00;280.00;46.00;8.80;185.00;465.00;6.60;
9;7.00;80.00;252.00;26.70;27.50;25.90;36.20;46.00;320.00;44.00;8.50;229.00;549.00;6.90;
9;7.00;90.00;213.00;28.00;28.70;27.70;40.60;46.00;357.00;43.00;7.90;272.00;629.00;7.00;
9;7.00;100.00;186.00;28.70;29.40;29.50;44.90;46.00;389.00;39.00;7.10;311.00;700.00;7.00;
9;8.00;10.00;0.00;4.30;0.00;-1.00;3.10;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
9;8.00;20.00;2018.00;10.60;11.60;10.90;8.30;28.00;32.00;-1.00;-1.00;-1.00;32.00;1.60;
9;8.00;30.00;1005.00;15.70;16.70;15.00;13.80;43.00;102.00;37.00;10.70;37.00;139.00;4.60;
9;8.00;40.00;619.00;19.70;20.70;17.90;19.20;46.00;163.00;43.00;10.40;80.00;243.00;6.10;
9;8.00;50.00;433.00;22.80;23.80;20.40;24.50;47.00;217.00;47.00;10.10;127.00;344.00;6.90;
9;8.00;60.00;328.00;25.30;26.20;22.60;29.60;47.00;266.00;50.00;9.90;177.00;443.00;7.40;
9;8.00;70.00;262.00;27.20;28.00;24.70;34.60;46.00;312.00;51.00;9.60;228.00;540.00;7.70;
9;8.00;80.00;217.00;28.90;29.60;26.70;39.60;46.00;354.00;50.00;9.30;278.00;632.00;7.90;
9;8.00;90.00;184.00;30.20;30.80;28.50;44.40;46.00;394.00;48.00;8.80;326.00;720.00;8.00;
9;8.00;100.00;160.00;31.10;31.60;30.10;49.00;46.00;428.00;46.00;8.00;372.00;800.00;8.00;
9;9.00;10.00;-1.00;4.80;0.00;-1.00;3.50;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
9;9.00;20.00;1719.00;11.90;12.90;11.50;9.20;34.00;46.00;6.00;-1.00;6.00;52.00;2.60;
9;9.00;30.00;870.00;17.40;18.40;15.60;15.10;44.00;120.00;48.00;12.20;54.00;174.00;5.80;
9;9.00;40.00;541.00;21.60;22.60;18.50;20.90;46.00;183.00;51.00;11.50;105.00;288.00;7.20;
9;9.00;50.00;380.00;24.70;25.60;21.00;26.50;46.00;240.00;54.00;11.10;159.00;399.00;8.00;
9;9.00;60.00;289.00;27.10;27.90;23.10;31.90;46.00;292.00;56.00;10.80;215.00;507.00;8.40;
9;9.00;70.00;231.00;29.20;29.90;25.20;37.30;46.00;341.00;57.00;10.60;272.00;613.00;8.80;
9;9.00;80.00;192.00;30.90;31.40;27.30;42.50;46.00;389.00;55.00;10.30;327.00;716.00;8.90;
9;9.00;90.00;163.00;32.30;32.70;29.10;47.70;46.00;433.00;53.00;9.70;380.00;813.00;9.00;
9;9.00;100.00;140.00;33.20;33.50;30.60;52.70;46.00;468.00;52.00;8.70;432.00;900.00;9.00;
12;3.00;30.00;1513.00;9.40;-1.00;9.20;8.80;42.00;36.00;-1.00;-1.00;-1.00;36.00;1.20;
12;3.00;40.00;1065.00;11.90;-1.00;13.70;12.80;44.00;72.00;17.00;5.30;17.00;89.00;2.20;
12;3.00;50.00;780.00;14.10;-1.00;15.10;15.70;45.00;95.00;30.00;5.30;47.00;142.00;2.80;
12;3.00;60.00;593.00;15.90;-1.00;15.10;18.00;45.00;109.00;28.00;4.20;75.00;184.00;3.10;
12;3.00;70.00;442.00;17.30;-1.00;14.60;20.50;45.00;114.00;26.00;3.10;101.00;215.00;3.10;
12;3.00;80.00;311.00;18.30;-1.00;14.20;24.10;45.00;118.00;21.00;2.50;122.00;240.00;3.00;
12;4.00;30.00;1224.00;12.40;-1.00;10.40;10.40;42.00;54.00;-1.00;-1.00;-1.00;54.00;1.80;
12;4.00;40.00;872.00;15.30;-1.00;15.00;14.80;44.00;100.00;22.00;6.80;22.00;122.00;3.10;
12;4.00;50.00;663.00;17.70;-1.00;16.50;17.80;45.00;131.00;36.00;6.70;58.00;189.00;3.80;
12;4.00;60.00;505.00;19.70;-1.00;17.00;20.70;45.00;151.00;34.00;5.40;92.00;243.00;4.10;
12;4.00;70.00;377.00;21.20;-1.00;16.90;23.90;45.00;162.00;31.00;4.20;123.00;285.00;4.10;
12;4.00;80.00;268.00;22.40;-1.00;16.50;28.00;45.00;168.00;29.00;3.50;152.00;320.00;4.00;
12;5.00;30.00;938.00;15.30;-1.00;11.70;12.60;40.00;71.00;-1.00;8.30;-1.00;71.00;2.40;
12;5.00;40.00;685.00;18.80;-1.00;16.30;17.40;42.00;128.00;26.00;8.30;26.00;154.00;3.90;
12;5.00;50.00;535.00;21.40;-1.00;18.00;20.70;43.00;167.00;43.00;8.20;69.00;236.00;4.70;
12;5.00;60.00;414.00;23.50;-1.00;18.90;24.10;44.00;194.00;40.00;6.70;109.00;303.00;5.10;
12;5.00;70.00;312.00;25.20;-1.00;19.20;28.00;44.00;210.00;36.00;5.20;145.00;355.00;5.10;
12;5.00;80.00;224.00;26.60;-1.00;18.80;32.70;44.00;219.00;36.00;4.50;181.00;400.00;5.00;
7;3.00;30.00;-1.00;1.50;0.00;10.20;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;3.00;35.00;-1.00;2.50;0.00;12.30;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;3.00;40.00;15818.00;3.70;0.00;14.10;3.40;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;3.00;45.00;11095.00;5.10;5.50;15.90;4.30;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;3.00;50.00;7920.00;6.50;7.80;17.70;5.30;147.00;17.00;-1.00;-1.00;-1.00;17.00;0.30;
7;3.00;55.00;5920.00;7.80;9.30;19.40;6.50;238.00;36.00;-1.00;3.90;-1.00;36.00;0.70;
7;3.00;60.00;4520.00;9.10;10.80;21.00;7.70;313.00;60.00;2.00;5.20;2.00;62.00;1.00;
7;3.00;65.00;3520.00;10.50;12.30;22.30;9.00;358.00;84.00;4.00;5.80;6.00;90.00;1.40;
7;3.00;70.00;2815.00;11.70;13.50;23.50;10.30;395.00;108.00;6.00;6.10;12.00;120.00;1.70;
7;3.00;75.00;2295.00;12.70;14.50;24.50;11.60;424.00;132.00;8.00;6.30;20.00;152.00;2.00;
7;3.00;80.00;1895.00;13.60;15.40;25.30;13.00;448.00;155.00;9.00;6.40;29.00;184.00;2.30;
7;3.00;85.00;1590.00;14.50;16.30;26.10;14.40;466.00;176.00;10.00;6.30;39.00;215.00;2.50;
7;3.00;90.00;1350.00;15.30;17.10;26.80;15.90;479.00;196.00;11.00;6.20;50.00;246.00;2.70;
7;3.00;95.00;1160.00;16.10;17.90;27.40;17.30;489.00;215.00;11.00;6.00;61.00;276.00;2.90;
7;3.00;100.00;1010.00;16.80;18.50;27.80;18.70;495.00;231.00;12.00;5.80;73.00;304.00;3.00;
7;3.00;105.00;886.00;17.50;19.20;28.20;20.10;499.00;246.00;13.00;5.50;86.00;332.00;3.20;
7;3.00;110.00;783.00;18.20;19.90;28.50;21.50;501.00;260.00;13.00;5.30;99.00;359.00;3.30;
7;3.00;115.00;698.00;18.80;20.50;28.80;22.90;502.00;272.00;14.00;5.20;113.00;385.00;3.30;
7;3.00;120.00;628.00;19.40;21.00;29.10;24.30;503.00;283.00;14.00;5.10;127.00;410.00;3.40;
7;3.00;125.00;568.00;19.80;21.40;29.40;25.70;504.00;294.00;14.00;5.00;141.00;435.00;3.50;
7;3.00;130.00;516.00;20.30;21.90;29.60;27.00;505.00;304.00;14.00;4.90;155.00;459.00;3.50;
7;3.00;135.00;472.00;20.70;22.30;29.90;28.40;507.00;313.00;14.00;4.80;169.00;482.00;3.60;
7;3.00;140.00;435.00;21.10;22.70;30.10;29.70;508.00;322.00;14.00;4.70;183.00;505.00;3.60;
7;3.00;145.00;404.00;21.50;23.00;30.40;30.90;509.00;331.00;14.00;4.60;197.00;528.00;3.60;
7;3.00;150.00;377.00;21.80;23.30;30.60;32.10;510.00;340.00;14.00;4.50;211.00;551.00;3.70;
7;4.00;30.00;-1.00;3.10;0.00;11.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;4.00;35.00;-1.00;4.20;0.00;13.20;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;4.00;40.00;9385.00;5.70;6.60;15.00;4.50;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;4.00;45.00;6662.00;7.40;8.90;16.80;5.70;200.00;25.00;-1.00;-1.00;-1.00;25.00;0.60;
7;4.00;50.00;4869.00;9.00;10.70;18.60;7.00;283.00;47.00;-1.00;4.50;-1.00;47.00;0.90;
7;4.00;55.00;3723.00;10.40;12.20;20.20;8.30;342.00;72.00;3.00;5.60;3.00;75.00;1.40;
7;4.00;60.00;2895.00;11.80;13.60;21.70;9.80;381.00;98.00;6.00;6.30;9.00;107.00;1.80;
7;4.00;65.00;2321.00;13.20;15.00;23.00;11.20;411.00;125.00;8.00;7.00;17.00;142.00;2.20;
7;4.00;70.00;1911.00;14.50;16.30;24.10;12.70;434.00;152.00;10.00;7.40;27.00;179.00;2.60;
7;4.00;75.00;1591.00;15.60;17.40;25.10;14.20;452.00;177.00;12.00;7.50;39.00;216.00;2.90;
7;4.00;80.00;1340.00;16.60;18.30;26.00;15.70;467.00;202.00;13.00;7.60;52.00;254.00;3.20;
7;4.00;85.00;1145.00;17.50;19.20;26.80;17.30;480.00;225.00;14.00;7.50;66.00;291.00;3.40;
7;4.00;90.00;985.00;18.40;20.10;27.50;18.80;488.00;247.00;15.00;7.40;81.00;328.00;3.60;
7;4.00;95.00;857.00;19.30;21.00;28.10;20.40;493.00;267.00;16.00;7.20;97.00;364.00;3.80;
7;4.00;100.00;753.00;20.10;21.70;28.60;22.00;496.00;285.00;17.00;6.90;114.00;399.00;4.00;
7;4.00;105.00;667.00;20.90;22.50;29.00;23.50;498.00;301.00;17.00;6.70;131.00;432.00;4.10;
7;4.00;110.00;596.00;21.60;23.10;29.30;25.00;499.00;316.00;18.00;6.50;149.00;465.00;4.20;
7;4.00;115.00;536.00;22.20;23.70;29.70;26.50;500.00;330.00;18.00;6.40;167.00;497.00;4.30;
7;4.00;120.00;484.00;22.80;24.30;30.00;28.10;502.00;343.00;18.00;6.30;185.00;528.00;4.40;
7;4.00;125.00;440.00;23.30;24.70;30.20;29.60;503.00;354.00;19.00;6.20;204.00;558.00;4.50;
7;4.00;130.00;402.00;23.80;25.20;30.50;31.10;504.00;366.00;19.00;6.10;223.00;589.00;4.50;
7;4.00;135.00;369.00;24.30;25.70;30.70;32.50;505.00;377.00;19.00;5.90;242.00;619.00;4.60;
7;4.00;140.00;341.00;24.70;26.00;31.00;34.00;506.00;387.00;19.00;5.80;261.00;648.00;4.60;
7;4.00;145.00;317.00;25.10;26.40;31.20;35.40;507.00;397.00;18.00;5.70;279.00;676.00;4.70;
7;4.00;150.00;296.00;25.40;26.70;31.50;36.80;508.00;407.00;18.00;5.60;297.00;704.00;4.70;
7;5.00;30.00;15502.00;4.70;0.00;11.90;3.10;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;5.00;35.00;9252.00;6.10;7.20;14.00;4.40;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;5.00;40.00;6282.00;7.80;9.30;15.90;5.70;193.00;24.00;-1.00;-1.00;-1.00;24.00;0.60;
7;5.00;45.00;4388.00;9.70;11.40;17.70;7.20;285.00;49.00;-1.00;5.00;-1.00;49.00;1.10;
7;5.00;50.00;3270.00;11.40;13.20;19.40;8.70;348.00;77.00;4.00;6.30;4.00;81.00;1.60;
7;5.00;55.00;2549.00;13.00;14.80;21.00;10.20;392.00;107.00;6.00;7.30;10.00;117.00;2.10;
7;5.00;60.00;2030.00;14.50;16.30;22.40;11.80;423.00;137.00;10.00;8.00;20.00;157.00;2.60;
7;5.00;65.00;1652.00;15.90;17.70;23.70;13.50;444.00;167.00;13.00;8.60;33.00;200.00;3.10;
7;5.00;70.00;1378.00;17.20;18.90;24.90;15.20;457.00;195.00;15.00;8.70;48.00;243.00;3.50;
7;5.00;75.00;1168.00;18.40;20.10;25.90;16.80;468.00;223.00;17.00;8.80;65.00;288.00;3.80;
7;5.00;80.00;1003.00;19.50;21.10;26.90;18.50;478.00;250.00;18.00;9.00;83.00;333.00;4.20;
7;5.00;85.00;867.00;20.50;22.10;27.70;20.20;484.00;275.00;19.00;8.70;102.00;377.00;4.40;
7;5.00;90.00;756.00;21.50;23.00;28.30;21.80;489.00;298.00;20.00;8.60;122.00;420.00;4.70;
7;5.00;95.00;664.00;22.40;23.90;28.90;23.50;493.00;319.00;20.00;8.40;142.00;461.00;4.90;
7;5.00;100.00;588.00;23.30;24.70;29.30;25.20;496.00;339.00;21.00;8.20;163.00;502.00;5.00;
7;5.00;105.00;525.00;24.20;25.60;29.70;26.80;497.00;357.00;22.00;8.00;185.00;542.00;5.20;
7;5.00;110.00;472.00;24.90;26.20;30.10;28.50;498.00;373.00;22.00;7.80;207.00;580.00;5.30;
7;5.00;115.00;427.00;25.60;26.90;30.40;30.10;499.00;388.00;23.00;7.60;230.00;618.00;5.40;
7;5.00;120.00;388.00;26.20;27.40;30.70;31.70;500.00;403.00;23.00;7.50;253.00;656.00;5.50;
7;5.00;125.00;354.00;26.80;28.00;31.00;33.40;501.00;416.00;24.00;7.30;277.00;693.00;5.50;
7;5.00;130.00;324.00;27.30;28.50;31.20;35.00;502.00;428.00;24.00;7.20;301.00;729.00;5.60;
7;5.00;135.00;298.00;27.80;28.90;31.50;36.70;503.00;440.00;24.00;7.10;325.00;765.00;5.70;
7;5.00;140.00;276.00;28.30;29.40;31.70;38.20;504.00;452.00;23.00;7.00;348.00;800.00;5.70;
7;5.00;145.00;257.00;28.70;29.80;32.00;39.80;505.00;463.00;23.00;6.90;371.00;834.00;5.80;
7;5.00;150.00;240.00;29.10;30.10;32.20;41.30;506.00;474.00;23.00;6.90;394.00;868.00;5.80;
7;6.00;30.00;10302.00;6.10;7.20;12.60;3.90;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;6.00;35.00;6316.00;7.80;9.30;14.80;5.50;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;6.00;40.00;4136.00;9.70;11.40;16.80;7.20;283.00;46.00;-1.00;0.00;-1.00;46.00;1.20;
7;6.00;45.00;3036.00;11.80;13.60;18.60;8.80;353.00;77.00;-1.00;6.20;-1.00;77.00;1.70;
7;6.00;50.00;2346.00;13.60;15.40;20.20;10.50;396.00;109.00;7.00;7.70;7.00;116.00;2.30;
7;6.00;55.00;1876.00;15.30;17.10;21.70;12.10;423.00;141.00;11.00;8.50;18.00;159.00;2.90;
7;6.00;60.00;1535.00;16.90;18.60;23.10;13.80;442.00;173.00;14.00;9.20;32.00;205.00;3.40;
7;6.00;65.00;1269.00;18.40;20.10;24.30;15.60;454.00;203.00;18.00;9.70;50.00;253.00;3.90;
7;6.00;70.00;1071.00;19.70;21.30;25.50;17.40;464.00;233.00;20.00;10.00;70.00;303.00;4.30;
7;6.00;75.00;914.00;20.90;22.50;26.50;19.20;473.00;263.00;21.00;10.10;91.00;354.00;4.70;
7;6.00;80.00;793.00;22.10;23.60;27.50;21.00;478.00;291.00;22.00;10.00;113.00;404.00;5.10;
7;6.00;85.00;695.00;23.20;24.60;28.30;22.80;483.00;317.00;23.00;9.90;136.00;453.00;5.30;
7;6.00;90.00;612.00;24.20;25.60;29.00;24.60;487.00;341.00;24.00;9.70;160.00;501.00;5.60;
7;6.00;95.00;542.00;25.20;26.50;29.50;26.30;490.00;365.00;25.00;9.60;185.00;550.00;5.80;
7;6.00;100.00;482.00;26.20;27.40;29.90;28.10;493.00;386.00;26.00;9.40;211.00;597.00;6.00;
7;6.00;105.00;431.00;27.00;28.20;30.30;29.90;495.00;405.00;27.00;9.10;238.00;643.00;6.10;
7;6.00;110.00;388.00;27.80;28.90;30.60;31.70;496.00;423.00;27.00;9.00;265.00;688.00;6.30;
7;6.00;115.00;352.00;28.60;29.70;30.90;33.50;497.00;440.00;27.00;8.80;292.00;732.00;6.40;
7;6.00;120.00;321.00;29.30;30.30;31.20;35.20;498.00;456.00;27.00;8.60;319.00;775.00;6.50;
7;6.00;125.00;294.00;29.90;30.90;31.50;36.90;499.00;469.00;28.00;8.30;347.00;816.00;6.50;
7;6.00;130.00;270.00;30.40;31.30;31.70;38.70;500.00;483.00;28.00;8.20;375.00;858.00;6.60;
7;6.00;135.00;249.00;30.90;31.80;32.00;40.40;501.00;496.00;27.00;8.10;402.00;898.00;6.70;
7;6.00;140.00;231.00;31.40;32.30;32.20;42.20;502.00;509.00;27.00;8.00;429.00;938.00;6.70;
7;6.00;145.00;215.00;31.90;32.70;32.50;43.90;503.00;521.00;27.00;7.90;456.00;977.00;6.70;
7;6.00;150.00;201.00;32.30;33.10;32.70;45.50;504.00;534.00;27.00;7.80;483.00;1017.00;6.80;
7;7.00;30.00;7686.00;7.50;9.00;13.50;4.70;0.00;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;
7;7.00;35.00;4791.00;9.50;11.20;15.60;6.40;270.00;40.00;-1.00;-1.00;-1.00;40.00;1.10;
7;7.00;40.00;3220.00;11.60;13.40;17.60;8.30;341.00;70.00;-1.00;5.90;-1.00;70.00;1.80;
7;7.00;45.00;2400.00;13.80;15.60;19.30;10.10;388.00;104.00;5.00;7.80;5.00;109.00;2.40;
7;7.00;50.00;1883.00;15.80;17.60;21.00;11.90;421.00;140.00;10.00;9.20;15.00;155.00;3.10;
7;7.00;55.00;1524.00;17.70;19.40;22.40;13.70;441.00;175.00;15.00;10.00;30.00;205.00;3.70;
7;7.00;60.00;1257.00;19.30;21.00;23.80;15.50;455.00;209.00;19.00;10.60;49.00;258.00;4.30;
7;7.00;65.00;1043.00;20.80;22.40;25.00;17.50;464.00;242.00;22.00;11.00;71.00;313.00;4.80;
7;7.00;70.00;886.00;22.20;23.70;26.20;19.40;471.00;274.00;24.00;11.20;95.00;369.00;5.30;
7;7.00;75.00;760.00;23.50;24.90;27.20;21.40;475.00;304.00;26.00;11.20;121.00;425.00;5.70;
7;7.00;80.00;661.00;24.70;26.00;28.20;23.30;478.00;333.00;27.00;11.20;148.00;481.00;6.00;
7;7.00;85.00;579.00;25.90;27.10;29.00;25.20;481.00;361.00;28.00;11.10;176.00;537.00;6.30;
7;7.00;90.00;510.00;27.00;28.20;29.60;27.20;484.00;387.00;29.00;11.00;205.00;592.00;6.60;
7;7.00;95.00;452.00;28.10;29.20;30.10;29.10;487.00;411.00;30.00;10.80;235.00;646.00;6.80;
7;7.00;100.00;403.00;29.10;30.10;30.50;31.00;489.00;434.00;31.00;10.60;266.00;700.00;7.00;
7;7.00;105.00;361.00;30.00;31.00;30.90;33.00;491.00;454.00;31.00;10.40;297.00;751.00;7.20;
7;7.00;110.00;325.00;30.80;31.70;31.20;35.00;492.00;474.00;32.00;10.20;329.00;803.00;7.30;
7;7.00;115.00;294.00;31.60;32.40;31.50;37.00;494.00;491.00;32.00;10.00;361.00;852.00;7.40;
7;7.00;120.00;268.00;32.30;33.10;31.80;38.90;495.00;509.00;32.00;9.80;393.00;902.00;7.50;
7;7.00;125.00;245.00;33.00;33.70;32.00;40.80;496.00;524.00;32.00;9.50;425.00;949.00;7.60;
7;7.00;130.00;225.00;33.60;34.30;32.30;42.70;497.00;539.00;31.00;9.30;456.00;995.00;7.70;
7;7.00;135.00;208.00;34.20;34.80;32.60;44.60;498.00;554.00;31.00;9.10;487.00;1041.00;7.70;
7;7.00;140.00;193.00;34.70;35.30;32.80;46.50;499.00;568.00;31.00;9.00;518.00;1086.00;7.80;
7;7.00;145.00;180.00;35.20;35.70;33.10;48.40;500.00;582.00;31.00;8.90;549.00;1131.00;7.80;
7;7.00;150.00;168.00;35.70;36.10;33.30;50.20;501.00;596.00;30.00;8.80;579.00;1175.00;7.80;
7;8.00;30.00;6117.00;9.00;10.70;14.30;5.50;238.00;30.00;-1.00;-1.00;-1.00;30.00;1.00;
7;8.00;35.00;3835.00;11.20;13.00;16.50;7.40;313.00;58.00;-1.00;5.50;-1.00;58.00;1.70;
7;8.00;40.00;2713.00;13.60;15.40;18.40;9.30;372.00;93.00;5.00;8.10;5.00;98.00;2.50;
7;8.00;45.00;2038.00;15.90;17.70;20.10;11.20;410.00;131.00;9.00;9.50;14.00;145.00;3.20;
7;8.00;50.00;1603.00;18.00;19.70;21.70;13.10;434.00;169.00;14.00;10.50;28.00;197.00;3.90;
7;8.00;55.00;1299.00;20.00;21.60;23.10;15.10;449.00;208.00;19.00;11.30;47.00;255.00;4.60;
7;8.00;60.00;1067.00;21.80;23.30;24.50;17.10;459.00;245.00;22.00;11.80;69.00;314.00;5.20;
7;8.00;65.00;893.00;23.30;24.70;25.80;19.10;466.00;280.00;25.00;12.20;94.00;374.00;5.80;
7;8.00;70.00;759.00;24.70;26.00;27.00;21.30;471.00;314.00;28.00;12.40;122.00;436.00;6.20;
7;8.00;75.00;650.00;26.10;27.30;28.00;23.40;473.00;346.00;30.00;12.40;152.00;498.00;6.60;
7;8.00;80.00;561.00;27.40;28.50;28.90;25.60;476.00;377.00;32.00;12.30;184.00;561.00;7.00;
7;8.00;85.00;488.00;28.60;29.70;29.60;27.80;478.00;405.00;33.00;12.20;217.00;622.00;7.30;
7;8.00;90.00;429.00;29.80;30.80;30.20;30.00;480.00;432.00;34.00;12.10;251.00;683.00;7.60;
7;8.00;95.00;380.00;30.90;31.80;30.70;32.10;482.00;458.00;34.00;11.90;285.00;743.00;7.80;
7;8.00;100.00;339.00;31.90;32.70;31.10;34.20;484.00;481.00;35.00;11.70;320.00;801.00;8.00;
7;8.00;105.00;304.00;32.90;33.60;31.50;36.30;486.00;503.00;35.00;11.50;355.00;858.00;8.20;
7;8.00;110.00;274.00;33.80;34.40;31.80;38.40;488.00;525.00;36.00;11.30;391.00;916.00;8.30;
7;8.00;115.00;248.00;34.70;35.30;32.10;40.60;489.00;544.00;36.00;11.10;427.00;971.00;8.40;
7;8.00;120.00;226.00;35.40;35.90;32.30;42.70;491.00;562.00;36.00;10.80;463.00;1025.00;8.50;
7;8.00;125.00;207.00;36.10;36.50;32.60;44.80;493.00;580.00;35.00;10.50;498.00;1078.00;8.60;
7;8.00;130.00;190.00;36.70;37.00;32.90;46.90;494.00;596.00;35.00;10.30;533.00;1129.00;8.70;
7;8.00;135.00;175.00;37.30;37.60;33.10;49.10;495.00;612.00;34.00;10.00;567.00;1179.00;8.70;
7;8.00;140.00;162.00;37.90;38.10;33.30;51.20;497.00;628.00;34.00;9.90;601.00;1229.00;8.80;
7;8.00;145.00;150.00;38.40;38.50;33.60;53.40;498.00;643.00;34.00;9.70;635.00;1278.00;8.80;
7;8.00;150.00;139.00;38.90;39.00;33.80;55.70;499.00;658.00;33.00;9.60;668.00;1326.00;8.80;
7;9.00;30.00;5094.00;10.40;12.20;15.20;6.20;279.00;44.00;-1.00;-1.00;-1.00;44.00;1.50;
7;9.00;35.00;3214.00;13.00;14.80;17.40;8.30;337.00;76.00;-1.00;6.40;-1.00;76.00;2.20;
7;9.00;40.00;2348.00;15.50;17.30;19.20;10.20;389.00;116.00;7.00;9.40;7.00;123.00;3.10;
7;9.00;45.00;1759.00;18.00;19.70;20.90;12.30;421.00;158.00;12.00;10.90;19.00;177.00;3.90;
7;9.00;50.00;1384.00;20.30;21.90;22.40;14.40;441.00;200.00;18.00;11.90;37.00;237.00;4.70;
7;9.00;55.00;1119.00;22.40;23.90;23.80;16.50;453.00;241.00;22.00;12.60;59.00;300.00;5.50;
7;9.00;60.00;922.00;24.20;25.60;25.20;18.60;461.00;281.00;26.00;13.00;85.00;366.00;6.10;
7;9.00;65.00;780.00;25.70;27.00;26.50;20.80;467.00;319.00;29.00;13.40;114.00;433.00;6.70;
7;9.00;70.00;665.00;27.20;28.40;27.70;23.10;470.00;355.00;32.00;13.60;146.00;501.00;7.20;
7;9.00;75.00;569.00;28.70;29.80;28.70;25.40;472.00;390.00;34.00;13.70;180.00;570.00;7.60;
7;9.00;80.00;488.00;30.10;31.10;29.60;27.80;473.00;421.00;36.00;13.60;216.00;637.00;8.00;
7;9.00;85.00;421.00;31.40;32.30;30.20;30.20;475.00;451.00;38.00;13.50;254.00;705.00;8.30;
7;9.00;90.00;368.00;32.60;33.40;30.80;32.60;477.00;479.00;38.00;13.30;292.00;771.00;8.60;
7;9.00;95.00;326.00;33.80;34.40;31.30;35.00;478.00;505.00;39.00;13.00;331.00;836.00;8.80;
7;9.00;100.00;291.00;34.80;35.30;31.70;37.30;480.00;530.00;39.00;12.70;370.00;900.00;9.00;
7;9.00;105.00;262.00;35.80;36.20;32.10;39.50;481.00;554.00;39.00;12.50;409.00;963.00;9.20;
7;9.00;110.00;236.00;36.70;37.00;32.40;41.80;483.00;576.00;40.00;12.30;449.00;1025.00;9.30;
7;9.00;115.00;213.00;37.60;37.80;32.70;44.20;485.00;596.00;40.00;12.10;489.00;1085.00;9.40;
7;9.00;120.00;193.00;38.50;38.60;32.90;46.60;486.00;615.00;40.00;11.90;529.00;1144.00;9.50;
7;9.00;125.00;176.00;39.20;39.30;33.20;49.00;488.00;634.00;39.00;11.70;568.00;1202.00;9.60;
7;9.00;130.00;162.00;39.90;39.90;33.40;51.20;490.00;653.00;38.00;11.40;606.00;1259.00;9.70;
7;9.00;135.00;150.00;40.60;40.60;33.70;53.50;491.00;672.00;38.00;11.10;644.00;1316.00;9.70;
7;9.00;140.00;139.00;41.20;41.20;33.90;55.80;493.00;689.00;37.00;10.90;681.00;1370.00;9.80;
7;9.00;145.00;129.00;41.80;41.80;34.20;58.10;494.00;706.00;37.00;10.70;718.00;1424.00;9.80;
7;9.00;150.00;120.00;42.20;42.20;34.50;60.50;496.00;722.00;36.00;10.50;754.00;1476.00;9.80;
7;10.00;30.00;4321.00;11.80;13.60;16.00;6.90;379.00;72.00;0.00;0.00;0.00;72.00;2.40;
7;10.00;35.00;2727.00;14.70;16.50;18.30;9.20;350.00;94.00;0.00;4.40;0.00;94.00;2.70;
7;10.00;40.00;2055.00;17.50;19.20;20.10;11.10;397.00;139.00;13.00;11.60;13.00;152.00;3.80;
7;10.00;45.00;1541.00;20.10;21.70;21.60;13.40;424.00;184.00;16.00;12.20;29.00;213.00;4.70;
7;10.00;50.00;1212.00;22.50;24.00;23.10;15.60;443.00;230.00;21.00;13.40;50.00;280.00;5.60;
7;10.00;55.00;986.00;24.80;26.10;24.50;17.80;454.00;276.00;26.00;14.40;76.00;352.00;6.40;
7;10.00;60.00;803.00;26.70;27.90;25.90;20.30;459.00;317.00;27.00;13.60;103.00;420.00;7.00;
7;10.00;65.00;687.00;28.20;29.30;27.10;22.40;469.00;358.00;33.00;14.80;136.00;494.00;7.60;
7;10.00;70.00;580.00;29.70;30.70;28.50;25.00;470.00;397.00;34.00;14.60;170.00;567.00;8.10;
7;10.00;75.00;500.00;31.30;32.20;29.50;27.40;469.00;433.00;39.00;15.00;209.00;642.00;8.60;
7;10.00;80.00;429.00;32.70;33.40;30.30;30.00;469.00;465.00;42.00;14.80;251.00;716.00;8.90;
7;10.00;85.00;366.00;34.10;34.70;30.90;32.80;469.00;495.00;43.00;14.60;294.00;789.00;9.30;
7;10.00;90.00;320.00;35.40;35.90;31.50;35.40;471.00;525.00;44.00;14.80;338.00;863.00;9.60;
7;10.00;95.00;285.00;36.70;37.00;32.00;37.80;470.00;551.00;43.00;13.80;381.00;932.00;9.80;
